412.0 , 198.0 , 36.3455619812 , 1 , 1291199716.21
416.0 , 192.0 , 30.8058433533 , 1 , 1291199716.49
402.0 , 206.0 , 44.0 , 1 , 1291199716.77
406.0 , 200.0 , 35.057094574 , 1 , 1291199717.05
404.0 , 212.0 , 48.8364601135 , 1 , 1291199717.34
404.0 , 208.0 , 46.0977210999 , 1 , 1291199717.62
406.0 , 200.0 , 39.2045898438 , 1 , 1291199717.9
404.0 , 216.0 , 52.2015342712 , 1 , 1291199718.18
408.0 , 206.0 , 44.9110221863 , 1 , 1291199718.58
412.0 , 202.0 , 41.7252922058 , 1 , 1291199718.87
418.0 , 188.0 , 27.1661548615 , 1 , 1291199719.15
404.0 , 208.0 , 46.1735839844 , 1 , 1291199719.43
414.0 , 196.0 , 35.468296051 , 1 , 1291199719.71
410.0 , 208.0 , 42.0119018555 , 1 , 1291199720.59
404.0 , 218.0 , 52.9244728088 , 1 , 1291199720.92
402.0 , 214.0 , 51.400390625 , 1 , 1291199721.46
408.0 , 202.0 , 41.1096076965 , 1 , 1291199721.9
416.0 , 194.0 , 32.8024406433 , 1 , 1291199722.27
406.0 , 200.0 , 35.057094574 , 1 , 1291199722.61
412.0 , 198.0 , 36.2215423584 , 1 , 1291199723.09
404.0 , 214.0 , 49.2442893982 , 1 , 1291199723.38
404.0 , 212.0 , 48.8364601135 , 1 , 1291199723.71
404.0 , 204.0 , 42.3792419434 , 1 , 1291199724.07
412.0 , 202.0 , 42.0119018555 , 1 , 1291199724.5
400.0 , 216.0 , 53.4602661133 , 1 , 1291199724.93
404.0 , 208.0 , 45.9673805237 , 1 , 1291199725.73
404.0 , 212.0 , 48.3321838379 , 1 , 1291199726.53
416.0 , 194.0 , 32.449962616 , 1 , 1291199727.01
402.0 , 210.0 , 46.615447998 , 1 , 1291199727.29
408.0 , 206.0 , 41.0121917725 , 1 , 1291199727.58
402.0 , 216.0 , 51.8941230774 , 1 , 1291199727.92
404.0 , 212.0 , 48.6004104614 , 1 , 1291199728.27
404.0 , 210.0 , 47.927028656 , 1 , 1291199728.83
416.0 , 194.0 , 32.3882713318 , 1 , 1291199729.42
402.0 , 212.0 , 50.1597442627 , 1 , 1291199730.22
404.0 , 194.0 , 33.2415390015 , 1 , 1291199730.5
408.0 , 202.0 , 40.8166618347 , 1 , 1291199731.4
412.0 , 196.0 , 34.4383506775 , 1 , 1291199731.87
418.0 , 188.0 , 27.0185127258 , 1 , 1291199732.16
412.0 , 198.0 , 36.2215423584 , 1 , 1291199732.45
404.0 , 214.0 , 50.990196228 , 1 , 1291199732.74
416.0 , 192.0 , 29.7321376801 , 1 , 1291199733.22
408.0 , 202.0 , 37.1079521179 , 1 , 1291199733.58
412.0 , 202.0 , 41.8688430786 , 1 , 1291199733.86
406.0 , 206.0 , 44.7213592529 , 1 , 1291199734.14
416.0 , 194.0 , 33.2415390015 , 1 , 1291199734.43
404.0 , 208.0 , 46.0977210999 , 1 , 1291199734.71
406.0 , 200.0 , 39.1152153015 , 1 , 1291199735.26
404.0 , 208.0 , 46.3896522522 , 1 , 1291199735.55
404.0 , 208.0 , 46.0434570312 , 1 , 1291199735.9
410.0 , 212.0 , 51.0783729553 , 1 , 1291199736.19
404.0 , 212.0 , 49.477268219 , 1 , 1291199736.56
404.0 , 214.0 , 49.648765564 , 1 , 1291199736.85
404.0 , 210.0 , 47.5394554138 , 1 , 1291199737.14
406.0 , 210.0 , 48.2597122192 , 1 , 1291199737.56
406.0 , 200.0 , 35.1283378601 , 1 , 1291199737.85
404.0 , 202.0 , 40.6078796387 , 1 , 1291199738.14
404.0 , 210.0 , 48.0832595825 , 1 , 1291199738.43
416.0 , 190.0 , 31.3049526215 , 1 , 1291199738.71
404.0 , 196.0 , 34.7850532532 , 1 , 1291199739.07
408.0 , 210.0 , 44.7772254944 , 1 , 1291199739.43
416.0 , 194.0 , 32.5576400757 , 1 , 1291199739.73
404.0 , 212.0 , 46.8721656799 , 1 , 1291199740.01
402.0 , 210.0 , 47.634021759 , 1 , 1291199740.3
408.0 , 204.0 , 39.2045898438 , 1 , 1291199740.58
416.0 , 192.0 , 31.400636673 , 1 , 1291199740.86
408.0 , 206.0 , 40.8533973694 , 1 , 1291199741.15
404.0 , 210.0 , 48.1663780212 , 1 , 1291199741.43
416.0 , 194.0 , 33.2415390015 , 1 , 1291199741.78
402.0 , 220.0 , 55.3172683716 , 1 , 1291199742.06
416.0 , 192.0 , 30.8058433533 , 1 , 1291199742.34
396.0 , 220.0 , 58.8302650452 , 1 , 1291199742.81
402.0 , 210.0 , 46.615447998 , 1 , 1291199743.1
418.0 , 190.0 , 28.6006984711 , 1 , 1291199743.38
396.0 , 222.0 , 61.2943725586 , 1 , 1291199743.66
402.0 , 212.0 , 50.2195167542 , 1 , 1291199743.94
404.0 , 208.0 , 46.3249397278 , 1 , 1291199744.23
404.0 , 208.0 , 46.3249397278 , 1 , 1291199744.57
400.0 , 222.0 , 57.4891281128 , 1 , 1291199744.86
404.0 , 190.0 , 29.0688838959 , 1 , 1291199745.14
406.0 , 208.0 , 43.0116271973 , 1 , 1291199745.49
402.0 , 210.0 , 47.5078926086 , 1 , 1291199745.85
404.0 , 212.0 , 48.4148750305 , 1 , 1291199746.14
402.0 , 206.0 , 43.5660400391 , 1 , 1291199746.44
412.0 , 198.0 , 36.3455619812 , 1 , 1291199746.73
406.0 , 202.0 , 37.121421814 , 1 , 1291199747.01
418.0 , 188.0 , 26.9258232117 , 1 , 1291199747.29
404.0 , 212.0 , 49.648765564 , 1 , 1291199747.64
404.0 , 212.0 , 48.754486084 , 1 , 1291199747.92
404.0 , 214.0 , 50.4777183533 , 1 , 1291199748.2
404.0 , 212.0 , 46.8721656799 , 1 , 1291199748.55
402.0 , 206.0 , 43.908996582 , 1 , 1291199748.83
408.0 , 202.0 , 37.121421814 , 1 , 1291199749.12
408.0 , 202.0 , 37.121421814 , 1 , 1291199749.4
410.0 , 206.0 , 46.2276954651 , 1 , 1291199749.74
416.0 , 194.0 , 32.6496543884 , 1 , 1291199750.03
408.0 , 204.0 , 39.0512466431 , 1 , 1291199750.31
402.0 , 210.0 , 48.0936584473 , 1 , 1291199750.59
402.0 , 206.0 , 43.908996582 , 1 , 1291199750.94
404.0 , 214.0 , 50.5667877197 , 1 , 1291199751.23
402.0 , 220.0 , 55.6057548523 , 1 , 1291199751.51
420.0 , 188.0 , 25.495098114 , 1 , 1291199751.79
414.0 , 198.0 , 31.400636673 , 1 , 1291199752.08
406.0 , 210.0 , 44.9444084167 , 1 , 1291199752.42
404.0 , 208.0 , 46.3896522522 , 1 , 1291199752.84
404.0 , 216.0 , 51.4781494141 , 1 , 1291199753.12
412.0 , 196.0 , 34.525352478 , 1 , 1291199753.41
402.0 , 214.0 , 51.400390625 , 1 , 1291199753.69
404.0 , 212.0 , 49.648765564 , 1 , 1291199753.97
404.0 , 210.0 , 48.2597122192 , 1 , 1291199754.25
416.0 , 194.0 , 32.3882713318 , 1 , 1291199754.54
412.0 , 202.0 , 41.8807830811 , 1 , 1291199754.82
404.0 , 206.0 , 43.908996582 , 1 , 1291199755.1
410.0 , 206.0 , 46.1410865784 , 1 , 1291199755.45
408.0 , 202.0 , 41.036567688 , 1 , 1291199755.73
402.0 , 206.0 , 43.4165878296 , 1 , 1291199756.02
402.0 , 206.0 , 43.6004600525 , 1 , 1291199756.3
402.0 , 206.0 , 44.0113639832 , 1 , 1291199756.65
404.0 , 208.0 , 46.0651702881 , 1 , 1291199756.93
404.0 , 206.0 , 44.2718887329 , 1 , 1291199757.21
404.0 , 206.0 , 44.2040710449 , 1 , 1291199757.55
404.0 , 202.0 , 40.3112869263 , 1 , 1291199757.84
418.0 , 188.0 , 26.9072475433 , 1 , 1291199758.12
404.0 , 212.0 , 48.7954902649 , 1 , 1291199758.4
404.0 , 212.0 , 49.5782203674 , 1 , 1291199758.68
414.0 , 196.0 , 29.4108829498 , 1 , 1291199758.96
404.0 , 214.0 , 50.990196228 , 1 , 1291199759.3
412.0 , 206.0 , 44.8218688965 , 1 , 1291199759.66
408.0 , 212.0 , 46.0977210999 , 1 , 1291199759.94
404.0 , 208.0 , 46.0977210999 , 1 , 1291199760.22
416.0 , 196.0 , 34.6698722839 , 1 , 1291199760.56
404.0 , 208.0 , 46.0977210999 , 1 , 1291199760.88
404.0 , 204.0 , 42.4499702454 , 1 , 1291199761.16
410.0 , 196.0 , 34.7131080627 , 1 , 1291199761.57
408.0 , 202.0 , 37.121421814 , 1 , 1291199761.85
402.0 , 218.0 , 53.8237876892 , 1 , 1291199762.13
408.0 , 212.0 , 46.2276954651 , 1 , 1291199762.69
404.0 , 214.0 , 50.990196228 , 1 , 1291199762.97
402.0 , 204.0 , 42.0475921631 , 1 , 1291199763.25
404.0 , 202.0 , 40.3112869263 , 1 , 1291199763.53
404.0 , 212.0 , 49.4974746704 , 1 , 1291199763.87
404.0 , 216.0 , 51.4781494141 , 1 , 1291199764.16
408.0 , 200.0 , 38.8329772949 , 1 , 1291199764.44
408.0 , 210.0 , 44.6430282593 , 1 , 1291199764.72
406.0 , 208.0 , 46.5295600891 , 1 , 1291199765.0
410.0 , 202.0 , 42.4852905273 , 1 , 1291199765.34
404.0 , 210.0 , 48.0104141235 , 1 , 1291199765.64
404.0 , 214.0 , 50.328918457 , 1 , 1291199766.06
402.0 , 216.0 , 52.5547332764 , 1 , 1291199766.35
406.0 , 204.0 , 39.1152153015 , 1 , 1291199766.63
404.0 , 214.0 , 50.5667877197 , 1 , 1291199766.91
418.0 , 188.0 , 26.4764041901 , 1 , 1291199767.26
404.0 , 214.0 , 49.6588363647 , 1 , 1291199767.54
404.0 , 204.0 , 42.4264068604 , 1 , 1291199767.82
402.0 , 206.0 , 43.908996582 , 1 , 1291199768.1
410.0 , 202.0 , 36.7695541382 , 1 , 1291199768.44
412.0 , 196.0 , 34.4093017578 , 1 , 1291199768.72
410.0 , 206.0 , 46.0651702881 , 1 , 1291199769.02
408.0 , 204.0 , 43.0116271973 , 1 , 1291199769.32
416.0 , 192.0 , 31.2569999695 , 1 , 1291199769.67
412.0 , 200.0 , 40.2492218018 , 1 , 1291199769.95
406.0 , 206.0 , 44.6542282104 , 1 , 1291199770.23
402.0 , 206.0 , 43.8634262085 , 1 , 1291199770.51
404.0 , 198.0 , 33.0605506897 , 1 , 1291199770.87
414.0 , 198.0 , 31.3847103119 , 1 , 1291199771.15
404.0 , 212.0 , 49.6789703369 , 1 , 1291199771.56
408.0 , 206.0 , 44.9110221863 , 1 , 1291199771.84
404.0 , 210.0 , 47.8016738892 , 1 , 1291199772.12
406.0 , 212.0 , 46.8401527405 , 1 , 1291199772.41
408.0 , 200.0 , 35.1141014099 , 1 , 1291199772.78
408.0 , 206.0 , 41.1096076965 , 1 , 1291199773.07
406.0 , 200.0 , 35.1710090637 , 1 , 1291199773.36
404.0 , 216.0 , 52.0096130371 , 1 , 1291199773.66
400.0 , 214.0 , 52.7730979919 , 1 , 1291199773.94
404.0 , 194.0 , 29.0688838959 , 1 , 1291199774.29
404.0 , 210.0 , 48.0832595825 , 1 , 1291199774.57
416.0 , 194.0 , 32.6496543884 , 1 , 1291199774.98
402.0 , 220.0 , 55.1543273926 , 1 , 1291199775.32
404.0 , 198.0 , 36.7695541382 , 1 , 1291199775.66
404.0 , 212.0 , 48.8773994446 , 1 , 1291199776.07
402.0 , 214.0 , 51.4781494141 , 1 , 1291199776.48
404.0 , 218.0 , 53.0094337463 , 1 , 1291199776.89
406.0 , 202.0 , 37.121421814 , 1 , 1291199777.3
404.0 , 208.0 , 45.9673805237 , 1 , 1291199777.6
412.0 , 196.0 , 34.4093017578 , 1 , 1291199778.06
402.0 , 216.0 , 52.8866729736 , 1 , 1291199778.52
402.0 , 220.0 , 55.2268066406 , 1 , 1291199778.86
404.0 , 212.0 , 48.8364601135 , 1 , 1291199779.21
410.0 , 204.0 , 44.5533370972 , 1 , 1291199779.49
402.0 , 218.0 , 53.6003723145 , 1 , 1291199779.9
412.0 , 196.0 , 34.2052612305 , 1 , 1291199780.31
412.0 , 198.0 , 36.3455619812 , 1 , 1291199780.65
412.0 , 202.0 , 42.0594825745 , 1 , 1291199780.99
402.0 , 214.0 , 51.2249946594 , 1 , 1291199781.39
418.0 , 190.0 , 28.4253406525 , 1 , 1291199781.8
404.0 , 214.0 , 50.0 , 1 , 1291199782.2
404.0 , 200.0 , 38.8329772949 , 1 , 1291199782.55
404.0 , 206.0 , 44.2040710449 , 1 , 1291199782.9
420.0 , 190.0 , 28.0 , 1 , 1291199783.23
410.0 , 206.0 , 46.0977210999 , 1 , 1291199783.57
406.0 , 206.0 , 44.6542282104 , 1 , 1291199784.99
418.0 , 188.0 , 26.9258232117 , 1 , 1291199785.32
404.0 , 208.0 , 46.0977210999 , 1 , 1291199785.65
